process_id,pre_rinse,caustic,intermediate_rinse,acid,final_rinse,sequence,phases
20527,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20528,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20529,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20530,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20531,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20532,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20533,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20534,1,0,0,1,1,10011,['acid']
20535,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20538,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20539,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20540,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20541,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20544,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20545,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20547,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20548,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20549,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20550,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20551,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20552,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20555,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20556,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20559,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20561,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20562,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20563,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20567,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20572,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20573,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20575,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20581,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20582,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20583,1,0,0,1,1,10011,['acid']
20584,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20585,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20586,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20588,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20589,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20590,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20591,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20594,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20597,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20600,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20601,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20604,1,0,0,1,1,10011,['acid']
20607,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20609,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20610,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20611,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20614,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20617,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20620,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20621,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20622,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20624,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20625,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20628,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20629,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20630,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20632,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20633,1,0,0,1,1,10011,['acid']
20636,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20638,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20639,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20640,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20641,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20642,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20643,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20644,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20646,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20647,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20648,1,0,0,1,1,10011,['acid']
20649,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20650,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20651,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20653,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20654,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20655,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20657,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20658,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20662,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20663,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20664,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20665,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20668,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20670,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20671,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20672,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20673,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20674,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20675,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20676,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20678,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20679,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20680,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20682,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20683,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20685,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20687,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20691,1,0,0,1,1,10011,['acid']
20692,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20693,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20696,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20697,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20698,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20699,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20701,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20702,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20705,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20706,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20708,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20709,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20710,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20712,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20713,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20714,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20716,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20717,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20721,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20723,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20725,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20726,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20727,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20729,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20730,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20731,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20733,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20735,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20738,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20739,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20741,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20742,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20743,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20744,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20745,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20747,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20749,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20750,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20751,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20752,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20755,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20758,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20761,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20764,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20765,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20768,1,0,0,1,1,10011,['acid']
20769,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20770,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20771,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20773,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20774,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20775,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20776,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20777,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20779,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20780,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20782,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20783,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20784,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20785,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20786,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20787,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20788,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20789,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20790,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20791,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20792,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20793,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20794,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20795,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20796,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20797,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20799,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20800,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20802,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20805,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20806,1,0,0,1,1,10011,['acid']
20807,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20809,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20810,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20814,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20817,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20819,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20820,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20821,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20825,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20827,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20828,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20830,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20831,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20832,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20833,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20836,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20838,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20839,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20841,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20842,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20843,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20845,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20846,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20847,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20848,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20851,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20852,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20855,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20858,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20860,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20862,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20863,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20867,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20868,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20870,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20873,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20874,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20876,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20878,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20879,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20880,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20883,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20885,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20888,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20889,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20890,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20892,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20898,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20899,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20900,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20901,1,0,0,1,1,10011,['acid']
20902,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20903,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20904,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20908,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20910,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20911,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20912,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20914,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20915,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20917,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20918,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20919,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20920,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20921,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20922,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20925,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20927,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20928,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20929,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20931,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20936,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20937,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20938,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20939,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20940,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20941,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20942,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20943,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20946,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20949,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20951,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20952,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20953,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20954,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20958,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20959,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20965,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20966,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20967,1,0,0,1,1,10011,['acid']
20968,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20970,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20972,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20974,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20975,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20976,1,0,0,1,1,10011,['acid']
20977,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20978,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20984,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20986,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20987,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20988,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20989,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20990,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20991,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20995,1,1,0,0,1,11001,['pre_rinse' 'caustic']
20996,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20998,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
20999,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
21000,1,1,0,0,1,11001,['pre_rinse' 'caustic']
21003,1,1,0,0,1,11001,['pre_rinse' 'caustic']
21004,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
21005,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
21006,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
21007,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
21008,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
21010,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
21012,1,1,0,0,1,11001,['pre_rinse' 'caustic']
21013,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
21014,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
21015,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
21020,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
21024,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
21025,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
21027,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
21028,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
21029,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
21031,1,1,1,1,1,11111,['acid']
21032,1,1,0,0,1,11001,['pre_rinse' 'caustic']
21035,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
21040,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
21041,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
21042,1,1,0,0,1,11001,['pre_rinse' 'caustic']
21043,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
21044,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
21047,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
21051,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
21053,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
21054,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
21056,1,0,0,1,1,10011,['acid']
21057,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
21059,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
21060,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
21062,1,1,0,0,1,11001,['pre_rinse' 'caustic']
21064,1,1,0,0,1,11001,['pre_rinse' 'caustic']
21065,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
21067,1,1,0,0,1,11001,['pre_rinse' 'caustic']
21068,1,1,0,0,1,11001,['pre_rinse' 'caustic']
